Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.91740413,1.84496124,2.05952381,2.149122807,3.142241379,4.115303983,3.525150905,3.654618474,3.75,5.197255575,4.954007884,4.603365385,4.191750279,3.16211878,2.56783587,2.251082251,2.666666667,2.615603427,2.040690885,2.593152064,2.302704668,1.781806815,2.44047619,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,3.551965121,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,1.667984222,1.269314093,0.954304907,2.379660739,4.009786095,4.791420882,2.944044911,3.273800351,2.256184394,5.782620161,4.39231199,4.600271343,5.28804642,4.978932323,5.453930314,5.453930314,5.453930314,5.453930314,5.453930314,5.453930314,2.655921816,2.65023238,3.507166087,1.783457419,1.644621089,1.131725699
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,3.431134655,2.75527027,2.734414832,2.349510763,2.545884579,2.407952623,2.192862509,2.040041351,1.981188119,2.111784512,2.027696235,1.633468986,1.547055567,1.443999933,1.668304044,1.347619738,1.310099111,1.243917937,1.19691223,1.179141855,1.202126805,1.048360277,1.115667493,1.101240436,1.115442778,1.05782487,1.128601513,1.253857361,1.349632225,1.27948577,1.322139908,1.207104884,1.287505632,1.103264176,1.24860569,1.213366003,1.209099171,1.602097454,1.471063,1.658240078,1.51347929,1.6147197
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.399081007,5.641703123,5.085807944,4.704630993,4.294172251,4.649256993,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.178797884,4.253314039,4.450036477,5.211052961,5.207353988,4.518886294,4.826249999,4.924986287,4.869647648,4.416805051,4.288125843,3.94502523,3.602552791,3.850026794,3.882423347,3.38139844,3.193874569,3.10816619,3.038491149,3.047860385,3.046712659,3.099315294,2.9841821,2.835500815,2.86534683,3.201533596
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.726554268,0.726554268,0.71421371,0.763131814,0.780771017,0.722648365,0.692630775,0.796946565,0.804869186,0.872657987,0.93498452,0.898737808,0.953063519,1.042461226,1.213897028,1.030207788,1.09209454,1.088417092,0.999882367,1.107656432,1.445261791,1.416189444,1.090682456,1.028729812,0.912254992,0.733104238,1.474391481,0.694642221,0.8541029,1.542900151,1.306646669,2.036457092,2.686910691,2.080121071,1.99116887,1.969291627,1.35295037,0.764916648,0.764916648,0.764916648,2.512155618,2.742527343,2.164617616,2.053952988,1.584946609,1.426813932,1.486395848,1.346993361,0.943706279,1.076033226,0.972150455,0.865813494,0.782800531,0.643965907,0.973262106,0.923453252,1.116382358,1.093816897,0.751992569,0.73496769,0.582096576
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.738683897,0.738683897,0.738683897,0.738683897,0.738683897,0.738683897,0.709079836,0.694253983,0.655571183,0.715461501,0.629834058,0.718020405,0.881572825,0.864970612,0.801397477,0.830737938,0.881847196,0.971842226,1.118526013,1.577653624,1.736336488,2.279546416,2.776336531,3.551449894,6.443282437,6.589716115,4.329956718,4.469163951,4.271323885,4.87234585,3.413665987,2.732577455,2.253576782,1.67872879,1.352221179,1.175058328,1.074409153,1.007766206,0.922942908,0.92054924,0.840331038,1.090670039,1.13023873,0.841381285,0.810214431,0.904204654,0.888131106,0.973444825,0.961811831,1.078878211,1.089553727,1.088061495,1.048809627,1.079989232,1.035254877,1.056819966,1.023502951,1.044469416,1.128021932,1.173830536,1.502118139
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.23082542,0.23082542,0.254470426,0.29015544,0.330487805,0.296955773,0.353645267,0.387944359,0.407226563,0.41958042,0.496014172,0.483050847,0.453608247,0.505494505,0.727149168,0.516201117,0.51751279,0.460755814,0.994988388,0.974661036,0.549735206,0.607709751,0.288266621,0.239324529,0.143127627,0.050709707,28.94824154,16.95621133,17.4357168,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136,1.529992136
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.511285895,3.786504467,3.511897979,4.005947435,5.15394319,4.027571198,4.209954106,3.447908471,2.973161564,2.27394358,2.170621197,2.25051717,2.129798112,2.157276458,2.085965342,2.003645029,1.970993656,1.900659932,1.940768764,1.826086336,1.745155727,1.837507527,1.614937596,2.216105685,2.109334373
Sub-Saharan Africa (excluding high income),SSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.809595578,1.809595578,1.809595578,1.809595578,1.849053771,2.083429509,1.809170033,2.96883558,3.088003837,3.343803144,2.763105789,2.451518947,2.67198923,2.735848069,2.803113734,3.949201075,3.860727383,4.020708751,3.64514327,3.310489808,3.052676749,3.029592076,2.839459047,2.97249648,2.837607321,2.52198485,2.777696678,3.533525867,3.882446142,3.869376424,3.68447578,3.049601218,2.390688409,2.644536561,2.237607478,1.833654804,1.528997029,1.526888559,1.563459909,1.906544818,1.666156506,1.650639678,1.691312179,1.473575727,1.509490675,1.423487243,1.394397817,1.406887018,1.489427442,1.593688986,1.298619398,1.26781091,1.236594556,1.330912117,1.326618392,1.22594999,1.193374311,1.253158338,1.04900423,1.001968224,1.082078854
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,5.761289033,4.968462633,4.140632543,6.094415322,8.771124113,6.572757484,8.619559859,10.56146145,4.601531486,2.354537758,3.649892575,3.55818489,3.55818489
Sub-Saharan Africa,SSF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.809595578,1.809595578,1.809595578,1.809595578,1.849053771,2.083429509,1.809170033,2.96883558,3.088003837,3.343803144,2.763105789,2.451518947,2.67198923,2.735848069,2.803113734,3.949201075,3.860727383,4.020708751,3.64514327,3.310489808,3.052676749,3.029592076,2.839459047,2.97249648,2.837607321,2.523275198,2.779376886,3.534466236,3.882848294,3.869846018,3.684852556,3.051055289,2.393790279,2.644707971,2.237935044,1.834323124,1.529767649,1.527610837,1.563752525,1.906331946,1.666177333,1.650856238,1.691287827,1.47391672,1.50997328,1.423693564,1.394418636,1.406946975,1.48916309,1.593274196,1.29821028,1.267514846,1.236392996,1.330683214,1.327377169,1.226025465,1.193701715,1.253373798,1.049319293,1.002284264,1.082441978
Small states,SST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.342634549,2.232501977,1.979519324,1.783291182,1.685509731,1.744961135,1.768668003,1.979794391,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936,1.725078936
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.996360321,1.939519014,3.154558108,2.973828668,2.283116245,1.744336533,1.57382655,1.655312382,1.84316099,1.77602684,1.841111076,1.652006017,1.681440946,1.596512608,1.478388924,1.459385052,1.516486667,1.259740404,1.074265864,1.079159532,0.979196941,0.985973491,1.114488089,1.119041611,1.106087502,1.226740174,1.715226084,1.814446071
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,2.247233332,1.81730135,1.654074662,1.573034776,1.536362812,1.401368318,1.361182469,1.211302468,1.093166275,1.300482474,1.387618576,1.403798337,1.430651945,1.420197162,1.542182213,1.442914542,1.492919141,1.586156825,1.603125212,1.292170764,1.166791234,1.046948256,0.973739588,0.930119532,1.004287078,0.981831089,0.978150097,1.057394138,1.104034429
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.77697094,3.720613331,3.863444293,3.967277242,3.866197738,3.912630749,3.858013271,3.61145185,3.476546878,3.459280733,3.358668261,3.410036785,3.40796435,3.278587306,3.215397049,3.081603138,3.003112902,3.101082115,3.147775488,3.123357423,2.923451596,2.948237147,2.853754784,2.737822618,2.671961323,2.6730084,2.586568256,2.653290515,2.585286749,2.508833922,2.568980315,2.45430639,2.444193072,2.386834348,2.279938524,2.158968817,2.140907755,1.953276924,1.908500853,1.890885073,1.83267305,1.712747373,1.64115454,1.596789969,1.44128336,1.415888369,1.32720743,1.299981508,1.163747237,1.159804344,1.187128541,1.101691164,1.130110289,1.112520539,1.126447318,1.066502053,1.053016389,1.023179205,1.032246092,1.098943094,1.221397332
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,1.782319392,2.433096206,2.458416977,2.423538888,2.166101018,2.199561002,2.255866115,2.030801751,1.841121495,1.634512326,1.42929208,1.260090256,1.252872306,1.275974578,1.384516594,1.632711543,1.748046765,1.81808982,1.693339262,1.652577731,1.49483917,1.647208951,1.684505913,1.435205791,1.290036453,1.303786516,1.470954079,1.541330909,1.902886579,1.809932745,1.783533042,2.023561015,2.12018175,2.298660667,2.212008111,1.854835065,1.871369711,1.839659052,1.805081503,2.098442667,1.958201682,2.03576227,1.886147697,1.836705438
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.679332821,1.778265522,1.677375471,1.734316375,1.897640227,1.602352351,1.413430023,1.468283589,1.150193197,1.020878336,0.737915363,0.855504063,0.936679585,1.036558933,2.301511211,1.314079694,1.535705992,1.484521213,1.380046268,1.335361292,1.584680407
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.51774666,9.544917258,13.46998536,13.46998536,8.642972536,8.877952756,7.747176541,8.213961922,12.16487936,10.82616931,11.22058824,8.436291027,10.7715648,15.06946557,12.66014516,15.9489246,14.72598584,14.50412764,14.70560993,15.92856776,17.24985372,14.54611794,15.5593999,14.63890519,17.68601842,16.55512166,14.44968129,11.21820972,7.853929383,7.972540834,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755318,5.808381112,5.810580496,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736,4.056141736
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.72887768,4.357569721,3.663003663,4.570037858,2.945381756,5.253623188,3.935286401,1.975073933,1.975073933,1.877133106,2.679217958,1.877575943,1.385617293,1.544636342,1.075865129,0.92295735,1.365223833,1.362045317,1.354021391,1.524474403,1.322522425,1.011624967,0.83197797,2.995626879,4.485948826,5.885152631,7.95566213,5.764933115,5.010096531,5.010096531,5.592313244,2.806513955,2.018821854,3.068475119,2.238589247,2.339468546,2.187152986,3.078405674
East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.375161219,2.345783473,2.277681838,2.325250132,1.989374834,1.878724761,1.818468442,1.7561317,1.71904318,1.629660119,1.749032401,1.669870907,1.793476329,1.846957235,1.834659515,1.769148242,1.689815608,1.674768861,1.620450276,1.597148151,1.749024942,1.600936741,1.548831512,1.590770966,1.629493653,1.645329494,1.683767571,1.687369425,1.665442722,1.638269069,1.620405478,1.662531398
Europe & Central Asia (IDA & IBRD countries),TEC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.672784405,3.589228558,3.691572611,3.691572611,3.691572611,3.691572611,3.691572611,3.691572611,3.929794121,3.451193689,3.668086108,3.324349796,3.318270119,3.5347237,2.758848366,2.942653851,2.898267367,2.905090794,3.045916202,2.887548972,2.611695365,2.562709603,2.542428952,2.483331475,2.451805085,2.771712374,2.620609286,2.56904586,2.724866819,2.765476612,2.864164073,3.059722261,3.231115383,2.856279501,2.770325555,2.913996187,3.149302168
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.265562914,0.265562914,0.546875,0.839955283,2.157112748,1.895385748,1.33747763,1.339739768,1.358863496,1.282235368,1.368395356,1.408312958,1.475643881,1.694915254,1.491954621,1.856586126,2.495231108,3.072274882,2.714285714,2.24906015,2.194630872,2.37248062,2.259176863,2.096979866,2.185149777,2.507983442,2.845058856,3.50349087,3.124908692,3.094068582,3.122485876,2.85935085,2.931228861,4.030655691,2.58431085,1.857525634,1.857525634,1.857525634,1.857525634,1.857525634,1.857525634,1.857525634,1.857525634,1.365699839,1.406048096,1.457440202,1.457440202,1.457440202,1.722186244,1.638012563,1.658857988,1.526063748,1.624643118,1.676205361,1.818288863,1.674422895,1.840382387,1.874542288,1.963332431,3.146217077,2.014240018
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.465264913,2.097676785,2.628546794,2.616039953,2.430025445,2.325919336,2.165367923,2.426816881,2.754560247,2.991366571,3.065298507,3.560976405,3.474247413,2.882243033,2.655438559,2.795232757,3.131420986,3.48177335,3.923714233,4.380919406,4.244454944,4.063162519,4.120369215,3.953358835,4.064438754,4.189115002,3.795328216,3.361386558,2.93350109,2.684667123,2.594250189,2.645024814,2.657422878,2.524824499,2.502383353,2.273782373,2.151525081,2.173922505,1.856368281,1.623797633,1.48823095,1.433787439,1.349949251,1.242127969,1.079806927,1.048229469,1.101162006,1.339697747,1.53268866,1.703754773,1.454807925,1.486704232,1.381411553,1.403956885,1.406636553,1.426581859,1.421440121,1.389954419,1.357573997,1.352707836,1.473849739
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.000365714,0.003476857,0.001719802,1.098613251,1.289141005,1.695094937,1.713031604,1.39204461,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,1.131336328,1.131336328,1.131336328,1.02218714,0.954768509,0.952855125,1.09380664,0.99913996,0.99913996,1.128380097,1.281982414,1.215139771,1.093906012,1.082302016,1.038329778,1.010689752
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,1.797647059,2.315846154,2.041744359,3.962270214,3.11402735,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751,2.901874751
Latin America & the Caribbean (IDA & IBRD countries),TLA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.163834633,1.851881111,2.212660672,1.992780467,1.702088681,1.956283796,1.918479617,2.058807721,1.85441738,1.866315599,2.087743696,2.213286907,2.14291358,2.073504323,1.931289706,1.941212285,2.126066385,2.208812072,2.091505655,1.967671115,1.610617321,1.667597585,1.842756545,1.927439359,1.684531369,1.647785879,1.65516854,1.796841385,1.794233198,1.994420758,1.684301264,1.443819025,1.297422477,1.368890256,1.449744954,1.585850794,1.505384779,1.362637642,1.39623651,1.315038082,1.269949145,1.301748925,1.221663621,1.144796273,1.133281071,1.209136192,1.193316993,1.23724024,1.28350751,1.36659331,1.330619913,1.258421689,1.26702919,1.280870176,1.231669441,1.199761929,1.186405482,1.213806447,1.230760366,1.200007686,1.252830237
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.444864865,0.605915693,0.823845887,0.538587662,1.140173772,0.65993948,0.361322797,0.500494678,0.560780913,0.732288525,1.190536013,1.039944466,0.916943365,0.762205693,1.23214145,1.162197723
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.015597809,4.055952249,4.478359271,3.617002109,4.321066127,5.419826102,5.463665255,5.717340026,6.862360568,7.751424083,8.093428121,7.090144516,5.834831175,5.41604444,8.64449169,10.23480037,9.968483581,9.091184576,8.748831887,5.784175264,5.534964882,7.533428774,7.078356946,6.616484061,6.305271195,6.356584642,5.949455298,5.512530362,4.916657945,4.057192365,4.057192365,4.367429383,4.41479969,3.596016383,3.926229926,3.669161971,3.490543908,3.630317223,3.668316854,3.437395065,3.274704238,3.512078987,3.496100311,3.587198566,3.365605141,3.231121297,3.076427775,2.866060557,2.805467494,3.243235057,3.072587405,2.742756329,2.840362508,3.125697081,3.454912703,3.41281163,3.243454811,3.35816691,2.947262032,2.96011615,3.097250172
South Asia (IDA & IBRD),TSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181743213,2.231679164,2.777545494,3.921692249,3.761393276,3.97454806,3.867563283,3.423295626,3.412893986,3.372420571,3.439042736,3.957363663,3.955078982,3.045119811,3.03071033,3.241271858,3.435928173,3.18853857,3.170796447,3.232476971,3.140670302,3.221144905,3.469738653,3.475516265,3.556834566,3.703985846,4.136837735,4.237927341,3.81720594,3.627927835,3.295232476,3.213027749,3.106698956,3.194364061,2.985480746,2.985267603,2.890322755,2.93126109,2.963174996,3.086747789,3.010027321,2.921357087,2.841757404,2.7208949,2.833476753,2.761865973,2.566941447,2.521888315,2.635242586,3.004401468,2.824760663,2.664119923,2.590150075,2.522632642,2.525568898,2.471519075,2.521314727,2.517642622,2.468117346,2.516678089,2.765821759
Sub-Saharan Africa (IDA & IBRD countries),TSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.809595578,1.809595578,1.809595578,1.809595578,1.849053771,2.083429509,1.809170033,2.96883558,3.088003837,3.343803144,2.763105789,2.451518947,2.67198923,2.735848069,2.803113734,3.949201075,3.860727383,4.020708751,3.64514327,3.310489808,3.052676749,3.029592076,2.839459047,2.97249648,2.837607321,2.523275198,2.779376886,3.534466236,3.882848294,3.869846018,3.684852556,3.051055289,2.393790279,2.644707971,2.237935044,1.834323124,1.529767649,1.527610837,1.563752525,1.906331946,1.666177333,1.650856238,1.691287827,1.47391672,1.50997328,1.423693564,1.394418636,1.406946975,1.48916309,1.593274196,1.29821028,1.267514846,1.236392996,1.330683214,1.327377169,1.226025465,1.193701715,1.253373798,1.049319293,1.002284264,1.082441978
Trinidad and Tobago,TTO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.670378179,0.670378179,0.670378179,0.670378179,0.670378179,0.670378179,0.670378179,0.670378179,0.670378179,0.675372177,0.754395571,0.961321287,0.841940908,0.683449029,0.420373506,0.438199279,0.504474181,0.489525807,0.514059137,0.591401257,0.592171641,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.513444458,0.49477359,0.489219432,0.489219432,0.489219432,0.489219432,0.489219432,0.489219432,0.489219432,0.155634799,0.213074266,0.294294112,0.563326874,0.604538,0.621275874,0.568668582,0.493375226,0.709658644,0.635217367,0.566437191,0.662025828,0.786092912,0.695344953,0.83320624,0.95365006,0.885039523,0.68778771,0.707947748,0.68473552
Tunisia,TUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.004787552,2.215909091,1.729605074,1.50801131,1.744186047,1.287718624,1.31747484,1.421052632,1.442684648,1.314235086,1.561672843,1.475261008,1.414519906,1.398419178,1.311538959,1.739979327,1.862390067,2.381495506,2.488022867,2.238193018,2.028719344,2.481077793,3.691903569,4.167258349,2.75534146,2.335573427,2.086676103,1.823184593,2.103475852,2.114550391,1.839456589,1.833708528,1.706125878,1.732113955,1.742123212,1.744707586,1.867535229,1.726384544,1.677971515,1.556075757,1.547904033,1.521112473,1.492642926,1.483885704,1.425902063,1.451601416,1.446362424,1.260993856,1.290624926,1.294949609,1.296650042,1.561273323,1.512342454,1.641616026,1.908160652,2.26986516,2.360819737,2.144302107,2.113384861,2.564559332,2.90774447
Turkiye,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.597093815,3.531043159,3.637992483,3.32858525,2.932208636,3.148726521,3.527705694,3.754364248,3.8705665,3.921417254,4.051359337,3.901649735,4.139696943,4.103672231,3.184500909,3.889017374,3.66109467,3.603457075,3.795926881,3.296047173,2.697983717,2.409370506,2.35952228,2.217929321,2.199273923,2.489311742,2.271714219,2.027506592,2.009447799,1.923959333,1.871966551,1.812848293,2.050324605,2.050065818,2.524003026,2.710273547,2.772472019
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.423124064,1.423124064,1.423124064,1.423124064,1.423124064,1.423124064,1.423124064,1.423124064,1.473202946,1.734977633,2.299978199,3.097615651,3.432688865,4.1746165,5.355133175,5.360054705,4.688971702,5.476652349,10.10911126,8.502604526,4.520632509,5.584293919,5.497602015,5.414319489,5.247564175,5.387076364,5.744620631,3.151878987,2.447544162,2.382635479,2.04648408,2.181778011,2.106039259,1.379278371,1.294114065,1.627214037,1.555350299,1.54354454,1.601971547,1.48766266,1.487264012,1.451604644,1.302598457,1.074306968,0.994614573,0.8239413,0.792124011,0.762064569,0.69827899,0.757193066,0.896024084,0.903150747,0.913799354,0.972362603,1.015761009,1.091369867,1.093691934,1.055796282,1.055236597,1.01776679,1.026223835
